Species,Sample Type,Unique Sample ID,Sample Number,Harvest Type,Subdistrict,Subdistrict Area,Subarea Initials,Gear,Wheel #,Sampler Name,Sample Date,Date Caught,Sample Week,Stat Week,Row,Fish number,# Otoliths Collected,Sex,Length ME-fork,Length ME-Afin,Whole fish (Y/N),Fishery (Fed/State),AGE ,SUBSAMPLED FOR ORIGIN? ,Sub Sample Row,Sub Sample Fish #,Origin    (H/W),
Sockeye,Grab,19DO033E9,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,E,9,2,F,505,384,Y,S,1.3,19SS004,B,2,W,
Sockeye,Grab,19DO033E10,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,E,10,2,F,438,332,Y,S,1.2,19SS004,B,3,W,
Sockeye,Grab,19DO033E11,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,E,11,2,M,524,395,Y,S,1.3,,,,,
Sockeye,Grab,19DO033E12,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,E,12,2,F,525,398,Y,S,E4,,,,,
Sockeye,Grab,19DO033F1,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,F,1,2,F,510,377,Y,S,1.3,,,,,
Sockeye,Grab,19DO033F2,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,F,2,2,F,494,365,Y,S,1.3,,,,,
Sockeye,Grab,19DO033F3,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,F,3,2,M,502,382,Y,S,1.3,19SS004,B,4,W,
Sockeye,Grab,19DO033F4,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,F,4,2,F,503,377,Y,S,1.3,19SS004,B,5,W,
Sockeye,Grab,19DO033F5,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,F,5,2,F,485,360,N,S,1.3,,,,,
Sockeye,Grab,19DO033F6,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,F,6,2,F,470,352,N,S,E4,,,,,
Sockeye,Grab,19DO033F7,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,F,7,2,M,545,413,N,S,2.2,,,,,
Sockeye,Grab,19DO033F8,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,F,8,2,M,490,371,N,S,1.2,,,,,
Sockeye,Grab,19DO033F9,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,F,9,2,M,532,406,N,S,1.3,,,,,
Sockeye,Grab,19DO033F10,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,F,10,2,M,607,455,N,S,1.3,,,,,
Sockeye,Grab,19DO033F11,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,F,11,2,M,530,398,N,S,1.2,19SS004,B,6,W,
Sockeye,Grab,19DO033F12,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,F,12,2,M,525,396,N,S,1.3,,,,,
Sockeye,Grab,19DO033G1,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,G,1,2,M,560,421,N,S,1.3,,,,,
Sockeye,Grab,19DO033G2,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,G,2,2,M,504,390,N,S,1.2,,,,,
Sockeye,Grab,19DO033G3,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,G,3,2,F,540,405,N,S,1.3,,,,,
Sockeye,Grab,19DO033G4,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,G,4,2,F,558,427,N,S,1.3,,,,,
Sockeye,Grab,19DO033G5,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,G,5,2,F,494,375,N,S,E4,19SS004,B,7,W,
Sockeye,Grab,19DO033G6,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,G,6,2,F,521,394,N,S,1.3,,,,,
Sockeye,Grab,19DO033G7,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,G,7,2,M,519,389,N,S,1.3,,,,,
Sockeye,Grab,19DO033G8,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,G,8,2,M,545,421,N,S,1.3,,,,,
Sockeye,Grab,19DO033G9,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,G,9,2,F,521,395,N,S,1.3,,,,,
Sockeye,Grab,19DO033G10,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,G,10,2,M,510,392,N,S,1.2,,,,,
Sockeye,Grab,19DO033G11,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,G,11,2,M,479,365,N,S,1.2,,,,,
Sockeye,Grab,19DO033G12,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,G,12,2,F,496,374,N,S,2.3,,,,,
Sockeye,Grab,19DO033H1,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,H,1,2,M,530,413,N,S,1.3,,,,,
Sockeye,Grab,19DO033H2,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,H,2,2,F,496,380,N,S,1.3,,,,,
Sockeye,Grab,19DO033H3,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,H,3,1,F,530,401,N,S,1.3,,,,,
Sockeye,Grab,19DO033H4,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,H,4,2,F,481,361,N,S,1.2,,,,,
Sockeye,Grab,19DO033H5,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,H,5,2,F,527,396,N,S,2.3,19SS004,B,8,W,
Sockeye,Grab,19DO033H6,19DO033,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/25/2019,7/25/2019,8,30,H,6,2,M,563,422,N,S,1.3,,,,,
Sockeye,Grab,19DO035A1,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,A,1,2,F,555,418,Y,S,1.3,,,,,
Sockeye,Grab,19DO035A2,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,A,2,2,F,434,327,Y,S,1.3,,,,,
Sockeye,Grab,19DO035A3,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,A,3,2,M,492,339,Y,S,2.3,19SS004,B,9,W,
Sockeye,Grab,19DO035A4,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,A,4,2,F,475,363,Y,S,1.3,,,,,
Sockeye,Grab,19DO035A5,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,A,5,1,F,559,335,Y,S,2.3,,,,,
Sockeye,Grab,19DO035A6,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,A,6,2,F,495,372,Y,S,1.3,,,,,
Sockeye,Grab,19DO035A7,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,A,7,2,F,455,357,Y,S,0.3,,,,,
Sockeye,Grab,19DO035A8,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,A,8,2,F,447,341,Y,S,1.3,,,,,
Sockeye,Grab,19DO035A9,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,A,9,2,M,467,335,Y,S,1.3,19SS004,B,10,W,
Sockeye,Grab,19DO035A10,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,A,10,2,M,493,385,Y,S,E4,,,,,
Sockeye,Grab,19DO035A11,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,A,11,2,F,446,339,Y,S,2.2,,,,,
Sockeye,Grab,19DO035A12,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,A,12,2,F,553,324,Y,S,1.3,,,,,
Sockeye,Grab,19DO035B1,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,B,1,2,F,448,347,Y,S,1.3,19SS004,B,11,H,
Sockeye,Grab,19DO035B2,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,B,2,2,F,493,379,Y,S,1.3,,,,,
Sockeye,Grab,19DO035B3,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,B,3,2,F,405,347,Y,S,E4,,,,,
Sockeye,Grab,19DO035B4,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,B,4,2,F,460,359,Y,S,1.3,,,,,
Sockeye,Grab,19DO035B5,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,B,5,2,F,458,325,Y,S,1.3,,,,,
Sockeye,Grab,19DO035B6,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,B,6,2,F,487,368,Y,S,1.2,19SS004,B,12,W,
Sockeye,Grab,19DO035B7,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,B,7,2,F,570,440,Y,S,1.3,19SS004,C,1,W,
Sockeye,Grab,19DO035B8,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,B,8,2,F,472,362,Y,S,1.2,,,,,
Sockeye,Grab,19DO035B9,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,B,9,2,F,448,342,Y,S,1.2,,,,,
Sockeye,Grab,19DO035B10,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,B,10,2,F,440,324,Y,S,2.3,,,,,
Sockeye,Grab,19DO035B11,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,B,11,2,F,482,364,Y,S,1.2,,,,,
Sockeye,Grab,19DO035B12,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,B,12,2,F,452,336,Y,S,2.2,19SS004,C,2,W,
Sockeye,Grab,19DO035C1,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,C,1,2,M,439,331,Y,S,1.3,,,,,
Sockeye,Grab,19DO035C2,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,C,2,2,M,486,366,Y,S,1.3,,,,,
Sockeye,Grab,19DO035C3,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,C,3,2,M,435,323,Y,S,2.3,,,,,
Sockeye,Grab,19DO035C4,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,C,4,2,F,478,353,Y,S,1.3,,,,,
Sockeye,Grab,19DO035C5,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,C,5,2,F,495,380,Y,S,1.3,,,,,
Sockeye,Grab,19DO035C6,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,C,6,2,F,476,361,Y,S,1.3,,,,,
Sockeye,Grab,19DO035C7,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,C,7,2,F,537,414,Y,S,1.3,,,,,
Sockeye,Grab,19DO035C8,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,C,8,2,F,465,356,Y,S,1.3,19SS004,C,3,W,
Sockeye,Grab,19DO035C9,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,C,9,2,F,500,383,Y,S,1.3,,,,,
Sockeye,Grab,19DO035C10,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,C,10,2,F,480,356,Y,S,1.3,,,,,
Sockeye,Grab,19DO035C11,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,C,11,2,F,451,342,Y,S,1.2,19SS004,C,4,W,
Sockeye,Grab,19DO035C12,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,C,12,2,F,441,333,Y,S,1.2,,,,,
Sockeye,Grab,19DO035D1,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,D,1,2,M,487,358,Y,S,1.3,,,,,
Sockeye,Grab,19DO035D2,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,D,2,2,F,510,382,Y,S,1.3,,,,,
Sockeye,Grab,19DO035D3,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,D,3,2,F,524,397,Y,S,1.3,,,,,
Sockeye,Grab,19DO035D4,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,D,4,2,M,454,338,Y,S,2.3,,,,,
Sockeye,Grab,19DO035D5,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,D,5,2,F,465,346,Y,S,E4,19SS004,C,5,W,
Sockeye,Grab,19DO035D6,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,D,6,2,F,521,398,Y,S,1.3,,,,,
Sockeye,Grab,19DO035D7,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,D,7,2,F,484,373,Y,S,1.3,,,,,
Sockeye,Grab,19DO035D8,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,D,8,2,F,522,399,Y,S,1.3,,,,,
Sockeye,Grab,19DO035D9,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,D,9,2,F,477,370,Y,S,1.2,19SS004,C,6,W,
Sockeye,Grab,19DO035D10,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,D,10,2,M,530,409,Y,S,1.3,,,,,
Sockeye,Grab,19DO035D11,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,D,11,2,F,429,314,Y,S,2.3,,,,,
Sockeye,Grab,19DO035D12,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,D,12,2,M,514,388,Y,S,1.3,19SS004,C,7,W,
Sockeye,Grab,19DO035E1,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,E,1,2,F,469,344,Y,S,1.3,,,,,
Sockeye,Grab,19DO035E2,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,E,2,2,M,444,334,Y,S,1.3,19SS004,C,8,W,
Sockeye,Grab,19DO035E3,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,E,3,2,F,476,355,Y,S,1.3,,,,,
Sockeye,Grab,19DO035E4,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,E,4,2,F,486,365,Y,S,1.3,,,,,
Sockeye,Grab,19DO035E5,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,E,5,2,F,446,342,Y,S,0.3,,,,,
Sockeye,Grab,19DO035E6,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,E,6,2,F,469,359,Y,S,1.3,,,,,
Sockeye,Grab,19DO035E7,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,E,7,2,F,516,399,Y,S,1.3,,,,,
Sockeye,Grab,19DO035E8,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,E,8,2,M,567,436,Y,S,1.3,,,,,
Sockeye,Grab,19DO035E9,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,E,9,2,F,512,393,N,S,1.3,19SS004,C,9,W,
Sockeye,Grab,19DO035E10,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,E,10,2,F,494,374,N,S,1.3,,,,,
Sockeye,Grab,19DO035E11,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,E,11,2,M,541,403,N,N/A,1.3,,,,,
Sockeye,Grab,19DO035E12,19DO035,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,7/25/2019,7/25/2019,8,30,E,12,2,M,548,406,N,N/A,1.3,19SS004,C,10,W,
Sockeye,Grab,19DO145A1,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,A,1,2,F,573,436,Y,F,1.3,19SS104,B,9,W,
Sockeye,Grab,19DO145A2,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,A,2,2,F,557,421,Y,F,1.3,,,,,
Sockeye,Grab,19DO145A3,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,A,3,2,F,538,412,Y,F,1.3,,,,,
Sockeye,Grab,19DO145A4,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,A,4,2,M,524,397,Y,F,1.3,19SS104,B,10,W,
Sockeye,Grab,19DO145A5,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,A,5,2,F,582,401,Y,F,1.3,19SS104,B,11,W,
Sockeye,Grab,19DO145A6,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,A,6,2,M,514,387,Y,F,1.3,19SS104,B,12,W,
Sockeye,Grab,19DO145A7,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,A,7,1,M,536,412,Y,F,1.3,,,,,
Sockeye,Grab,19DO145A8,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,A,8,2,F,513,388,Y,F,1.3,,,,,
Sockeye,Grab,19DO145A9,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,A,9,2,M,470,356,Y,F,E4,,,,,
Sockeye,Grab,19DO145A10,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,A,10,2,F,485,369,Y,F,1.3,,,,,
Sockeye,Grab,19DO145A11,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,A,11,2,M,555,427,Y,F,1.3,,,,,
Sockeye,Grab,19DO145A12,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,A,12,2,F,528,394,Y,F,1.3,,,,,
Sockeye,Grab,19DO145B1,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,B,1,2,F,527,392,Y,F,0.3,,,,,
Sockeye,Grab,19DO145B2,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,B,2,2,M,484,355,Y,F,1.3,,,,,
Sockeye,Grab,19DO145B3,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,B,3,2,M,548,406,Y,F,1.3,19SS104,C,1,W,
Sockeye,Grab,19DO145B4,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,B,4,2,M,540,402,Y,F,1.3,,,,,
Sockeye,Grab,19DO145B5,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,B,5,2,M,515,388,Y,F,1.3,19SS104,C,2,W,
Sockeye,Grab,19DO145B6,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,B,6,2,F,517,394,Y,F,1.3,19SS104,C,3,W,
Sockeye,Grab,19DO145B7,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,B,7,2,M,526,402,Y,F,1.3,,,,,
Sockeye,Grab,19DO145B8,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,B,8,2,F,532,400,Y,F,0.3,,,,,
Sockeye,Grab,19DO145B9,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,B,9,2,M,512,379,Y,F,1.3,19SS104,C,4,W,
Sockeye,Grab,19DO145B10,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,B,10,2,F,503,398,Y,F,1.3,19SS104,C,5,W,
Sockeye,Grab,19DO145B11,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,B,11,2,F,545,420,Y,F,1.3,,,,,
Sockeye,Grab,19DO145B12,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,B,12,2,F,514,392,Y,F,1.3,19SS104,C,6,W,
Sockeye,Grab,19DO145C1,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,C,1,2,M,542,411,Y,F,1.3,19SS104,C,7,W,
Sockeye,Grab,19DO145C2,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,C,2,2,M,579,447,Y,F,1.3,19SS104,C,8,W,
Sockeye,Grab,19DO145C3,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,C,3,2,M,519,393,Y,F,1.3,19SS104,C,9,W,
Sockeye,Grab,19DO145C4,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,C,4,2,F,559,432,Y,F,1.3,,,,,
Sockeye,Grab,19DO145C5,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,C,5,2,M,492,355,Y,F,1.2,,,,,
Sockeye,Grab,19DO145C6,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,C,6,2,M,537,418,Y,F,1.3,,,,,
Sockeye,Grab,19DO145C7,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,C,7,2,F,515,393,Y,F,1.3,,,,,
Sockeye,Grab,19DO145C8,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,C,8,2,F,500,383,Y,F,1.3,19SS104,C,10,W,
Sockeye,Grab,19DO145C9,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,C,9,1,F,503,391,Y,F,1.3,,,,,
Sockeye,Grab,19DO145C10,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,C,10,2,M,504,374,Y,F,1.3,19SS104,C,11,W,
Sockeye,Grab,19DO145C11,19DO145,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,DeLaune,7/25/2019,7/25/2019,8,30,C,11,2,M,525,387,Y,F,0.3,19SS104,C,12,W,
Sockeye,Grab,19DO034A1,19DO034,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/26/2019,7/26/2019,8,30,A,1,2,F,539,410,Y,S,1.3,19SS004,C,11,H,
